user_id,public,completion_percentage,gender,region,age
19996,0,12,0,zahranicie  zahranicie - australia,0
19997,1,14,1,zilinsky kraj  cadca,19
19998,1,57,1,zilinsky kraj  zilina,0
19999,0,33,1,zilinsky kraj  turzovka,28
20000,0,55,1,zilinsky kraj  cadca,19
20001,0,52,1,zilinsky kraj  zilina,31
20002,0,12,1,zilinsky kraj  turzovka,22
20003,1,66,1,zilinsky kraj  turzovka,26
20004,0,12,1,zilinsky kraj  cadca,21
20005,1,76,0,zilinsky kraj  cadca,19
20006,0,50,1,banskobystricky kraj  brezno,30
20007,1,12,1,zahranicie  zahranicie - ostatne,0
20008,1,67,0,zilinsky kraj  zilina,26
20009,1,67,1,ceska republika  cz - pardubicky kraj,25
20010,0,62,1,banskobystricky kraj  brezno,29
20011,0,33,1,nitriansky kraj  levice,29
20012,1,67,1,banskobystricky kraj  brezno,22
20014,1,72,0,bratislavsky kraj  bratislava - karlova ves,20
20015,0,66,1,zilinsky kraj  zilina,20
20016,0,78,1,zilinsky kraj  zilina,21
20026,1,71,1,zilinsky kraj  zilina,19
20027,1,64,1,zilinsky kraj  cadca,21
20028,1,78,1,zilinsky kraj  martin,22
20029,1,12,0,ceska republika  cz - zlinsky kraj,19
20030,0,24,0,zahranicie  zahranicie - usa,19
20031,1,38,0,zilinsky kraj  bytca,20
20032,1,16,1,zilinsky kraj  bytca,20
20033,1,53,0,zilinsky kraj  bytca,0
20034,0,19,0,zilinsky kraj  kysucke nove mesto,18
20035,0,31,0,zilinsky kraj  bytca,0
20036,1,71,0,zilinsky kraj  zilina,13
20037,1,69,1,zilinsky kraj  kysucke nove mesto,13
20039,0,81,0,zilinsky kraj  ruzomberok,0
20041,0,14,0,zilinsky kraj  kysucke nove mesto,0
20042,0,48,0,zilinsky kraj  kysucke nove mesto,0
20044,1,22,1,bratislavsky kraj  bratislava - stare mesto,25
20045,0,72,1,trnavsky kraj  trnava,26
20046,1,12,0,zahranicie  zahranicie - ostatne,0
20047,1,69,1,zilinsky kraj  liptovsky hradok,21
20050,1,64,1,trnavsky kraj  senica,0
20053,1,31,1,zilinsky kraj  kysucke nove mesto,21
20055,1,64,1,zahranicie  zahranicie - ostatne,22
20057,1,64,1,zilinsky kraj  ruzomberok,23
20058,1,71,0,zilinsky kraj  cadca,0
20059,1,71,0,zilinsky kraj  cadca,24
20060,0,14,1,zilinsky kraj  bytca,24
20061,0,84,0,zahranicie  zahranicie - ostatne,17
20063,1,53,1,zilinsky kraj  cadca,20
20064,0,12,1,presovsky kraj  snina,0
20065,0,60,0,zilinsky kraj  zilina,0
20067,0,33,1,zilinsky kraj  cadca,0
20069,0,64,0,zilinsky kraj  turzovka,18
20070,1,74,1,nitriansky kraj  zeliezovce,0
20071,1,59,1,zilinsky kraj  cadca,22
20072,0,12,1,zilinsky kraj  zilina,21
20073,0,57,1,zilinsky kraj  cadca,0
20075,1,76,1,zilinsky kraj  zilina,0
20077,0,29,1,zilinsky kraj  zilina,0
20078,0,50,0,zilinsky kraj  martin,20
20079,0,21,0,trnavsky kraj  hlohovec,0
20080,1,59,0,zilinsky kraj  zilina,18
20082,0,60,1,trenciansky kraj  prievidza,0
20083,1,50,1,presovsky kraj  bardejov,23
20084,1,52,1,zilinsky kraj  zilina,25
20085,1,60,1,ceska republika  cz - praha,24
20086,1,59,1,trnavsky kraj  trnava,24
20087,0,71,1,zilinsky kraj  zilina,23
20088,1,71,1,zilinsky kraj  zilina,26
20089,0,12,1,trenciansky kraj  nove mesto nad vahom,0
20090,0,26,0,zilinsky kraj  zilina,0
20092,1,72,1,zilinsky kraj  zilina,21
20094,0,69,1,zilinsky kraj  zilina,0
20095,1,59,1,zilinsky kraj  kysucke nove mesto,26
20096,0,69,1,zilinsky kraj  kysucke nove mesto,31
20102,1,67,1,trenciansky kraj  prievidza,23
20103,0,64,0,zilinsky kraj  zilina,20
20104,0,48,1,zilinsky kraj  zilina,28
20105,1,67,1,trenciansky kraj  trencianske teplice,21
20108,1,50,1,zilinsky kraj  martin,24
20113,1,19,1,bratislavsky kraj  bratislava - ruzinov,29
20116,0,14,0,zahranicie  zahranicie - francuzsko,18
20118,1,57,0,zilinsky kraj  zilina,20
20119,1,17,0,zilinsky kraj  zilina,18
20120,1,12,0,zilinsky kraj  zilina,0
20121,1,71,1,zilinsky kraj  zilina,0
20122,0,12,0,zilinsky kraj  zilina,0
20123,1,22,0,zilinsky kraj  cadca,18
20125,1,59,1,zilinsky kraj  kysucke nove mesto,30
20127,0,47,0,zilinsky kraj  zilina,21
20129,0,74,0,zilinsky kraj  zilina,29
20130,0,31,1,zilinsky kraj  zilina,17
20132,0,67,0,zilinsky kraj  kysucke nove mesto,25
20133,1,67,1,zilinsky kraj  bytca,20
20134,1,69,1,zilinsky kraj  kysucke nove mesto,31
20136,0,47,0,zilinsky kraj  cadca,19
20138,1,48,1,trenciansky kraj  trencin,22
20140,0,67,1,zilinsky kraj  liptovsky mikulas,24
20141,0,52,1,zilinsky kraj  zilina,15
20142,0,41,1,zilinsky kraj  zilina,0
20143,1,55,0,zilinsky kraj  cadca,19
20144,0,38,1,zahranicie  zahranicie - ostatne,0
20145,1,57,1,zilinsky kraj  cadca,21
20146,1,60,0,zilinsky kraj  zilina,19
20148,0,41,0,zilinsky kraj  zilina,19
20149,0,12,1,zilinsky kraj  zilina,22
20150,1,21,0,zilinsky kraj  zilina,17
20151,1,53,0,banskobystricky kraj  kremnica,16
20153,1,66,1,zilinsky kraj  turcianske teplice,22
20154,0,79,1,zilinsky kraj  cadca,25
20157,1,74,0,zilinsky kraj  cadca,19
20158,1,59,0,zilinsky kraj  bytca,21
20160,1,17,0,zilinsky kraj  cadca,0
20161,1,79,0,zilinsky kraj  cadca,20
20162,1,43,1,presovsky kraj  kezmarok,18
20163,0,71,1,zilinsky kraj  bytca,28
20164,1,72,0,zilinsky kraj  zilina,0
20165,1,24,1,zilinsky kraj  zilina,21
20166,0,60,0,zilinsky kraj  zilina,23
20167,1,67,1,zilinsky kraj  rajec,21
20168,1,38,1,nitriansky kraj  levice,24
20169,0,60,1,zahranicie  zahranicie - ostatne,24
20170,1,21,0,zilinsky kraj  cadca,24
20171,1,71,1,zilinsky kraj  zilina,29
20172,1,84,1,zilinsky kraj  namestovo,23
20173,1,14,1,bratislavsky kraj  bratislava - okolie,0
20174,0,53,1,zilinsky kraj  zilina,0
20175,1,69,1,zilinsky kraj  tvrdosin,23
20177,0,12,0,zahranicie  zahranicie - australia,0
20178,1,22,1,zilinsky kraj  zilina,22
20179,0,33,1,zilinsky kraj  zilina,25
20180,1,84,0,zilinsky kraj  cadca,0
20181,1,24,1,bratislavsky kraj  bratislava - petrzalka,30
20182,1,72,1,zilinsky kraj  zilina,25
20183,1,69,1,zilinsky kraj  cadca,26
20184,1,14,1,zilinsky kraj  zilina,0
20185,1,57,1,zilinsky kraj  cadca,0
20186,1,12,0,zilinsky kraj  turzovka,18
20187,1,47,1,zilinsky kraj  zilina,21
20188,1,62,1,kosicky kraj  kosice - okolie,25
20189,1,43,1,zilinsky kraj  zilina,20
20190,1,55,1,zilinsky kraj  martin,24
20191,0,50,1,zilinsky kraj  zilina,23
20192,1,71,0,banskobystricky kraj  lucenec,19
20193,1,43,1,zilinsky kraj  zilina,0
20194,1,64,1,zilinsky kraj  cadca,0
20195,1,71,1,zilinsky kraj  zilina,20
20196,0,12,1,zahranicie  zahranicie - ostatne,21
20197,1,12,1,zilinsky kraj  zilina,22
20198,0,40,0,zilinsky kraj  zilina,0
20199,0,62,1,zilinsky kraj  zilina,21
20200,0,59,0,zilinsky kraj  kysucke nove mesto,15
20201,0,67,1,trenciansky kraj  ilava,31
20202,0,17,0,zilinsky kraj  zilina,16
20203,1,12,0,zilinsky kraj  zilina,0
20204,0,48,0,presovsky kraj  humenne,28
20205,0,12,1,zilinsky kraj  kysucke nove mesto,0
20206,0,69,1,trenciansky kraj  banovce nad bebravou,21
20207,0,57,1,zilinsky kraj  kysucke nove mesto,23
20208,1,17,0,zilinsky kraj  bytca,20
20209,1,19,1,zahranicie  zahranicie - ostatne,0
20210,0,50,1,zilinsky kraj  zilina,0
20211,1,71,1,zilinsky kraj  cadca,22
20212,1,19,1,trenciansky kraj  povazska bystrica,20
20214,0,64,0,zilinsky kraj  zilina,18
20215,1,41,1,zahranicie  zahranicie - nemecko,20
20216,1,72,0,zilinsky kraj  zilina,0
20217,1,31,1,zilinsky kraj  bytca,18
20218,1,12,1,zahranicie  zahranicie - nemecko,0
20219,1,71,1,zilinsky kraj  zilina,22
20220,1,66,0,zilinsky kraj  zilina,19
20221,1,34,0,zilinsky kraj  zilina,20
20222,1,33,0,zilinsky kraj  zilina,24
20223,1,71,0,zilinsky kraj  rajec,0
20226,0,21,0,zilinsky kraj  zilina,20
20230,1,62,0,zilinsky kraj  zilina,20
20231,1,71,0,zilinsky kraj  zilina,24
20233,1,84,0,zilinsky kraj  zilina,0
20236,1,64,0,banskobystricky kraj  banska bystrica,26
20238,1,93,1,zilinsky kraj  bytca,18
20239,0,74,1,zilinsky kraj  zilina,24
20240,0,55,1,zilinsky kraj  zilina,23
20241,1,76,1,trenciansky kraj  povazska bystrica,17
20242,1,62,1,zilinsky kraj  zilina,24
20243,0,72,1,zilinsky kraj  namestovo,0
20244,1,67,1,zilinsky kraj  zilina,24
20247,0,62,1,zilinsky kraj  zilina,0
20248,1,72,1,zilinsky kraj  martin,24
20249,1,33,1,zilinsky kraj  zilina,28
20250,1,59,1,zilinsky kraj  zilina,22
20251,1,71,1,trnavsky kraj  trnava,21
20252,1,62,1,zilinsky kraj  zilina,22
20253,1,64,0,zilinsky kraj  zilina,0
20256,0,72,1,zilinsky kraj  zilina,0
20266,1,57,0,zilinsky kraj  kysucke nove mesto,17
20268,0,62,0,banskobystricky kraj  banska bystrica,0
20269,1,69,1,banskobystricky kraj  dudince,22
20270,0,67,1,zilinsky kraj  zilina,21
20271,1,71,1,zilinsky kraj  bytca,24
20272,1,74,1,trenciansky kraj  povazska bystrica,22
20273,0,67,0,zilinsky kraj  zilina,27
20274,0,69,1,nitriansky kraj  nitra,32
20275,1,93,0,presovsky kraj  lipany,14
20276,0,43,1,zilinsky kraj  tvrdosin,22
20277,0,69,1,ceska republika  cz - praha,25
20278,0,71,0,zilinsky kraj  tvrdosin,24
20279,0,24,1,zilinsky kraj  tvrdosin,21
20280,1,66,1,zilinsky kraj  tvrdosin,25
20281,1,78,1,zilinsky kraj  bytca,19
20282,0,64,1,zilinsky kraj  bytca,20
20283,1,22,0,trnavsky kraj  trnava,22
20284,0,69,1,zahranicie  zahranicie - usa,18
20285,0,74,0,zilinsky kraj  zilina,21
20286,1,34,0,trenciansky kraj  povazska bystrica,0
20287,0,71,1,zilinsky kraj  zilina,19
20288,1,67,1,zilinsky kraj  bytca,19
20289,1,64,0,zilinsky kraj  bytca,18
20290,0,41,0,zilinsky kraj  zilina,0
20291,0,41,1,zilinsky kraj  zilina,0
20292,0,59,1,zilinsky kraj  zilina,20
20293,1,71,0,trenciansky kraj  myjava,0
20294,1,79,0,zilinsky kraj  zilina,19
20296,0,12,0,zilinsky kraj  zilina,19
20298,1,12,0,zilinsky kraj  kysucke nove mesto,31
20299,1,64,0,zilinsky kraj  martin,22
20300,0,93,1,zilinsky kraj  cadca,18
20301,1,66,1,zilinsky kraj  zilina,0
20303,1,84,0,zilinsky kraj  cadca,20
20305,1,64,0,zilinsky kraj  cadca,19
20306,1,12,0,zilinsky kraj  cadca,19
20307,1,72,0,zilinsky kraj  cadca,19
20308,1,72,0,zilinsky kraj  cadca,20
20309,1,62,0,zilinsky kraj  martin,24
20311,1,79,0,presovsky kraj  stara lubovna,19
20313,1,59,0,zilinsky kraj  zilina,17
20314,0,16,1,zilinsky kraj  zilina,20
20315,1,74,1,zilinsky kraj  zilina,19
20316,0,36,1,bratislavsky kraj  bratislava - raca,23
20317,0,14,1,zilinsky kraj  zilina,19
20318,0,12,1,zilinsky kraj  zilina,21
20319,1,66,0,zahranicie  zahranicie - francuzsko,0
20320,1,31,1,zilinsky kraj  zilina,20
20321,0,12,1,zilinsky kraj  zilina,36
20322,0,53,1,zilinsky kraj  zilina,18
20323,1,64,1,zilinsky kraj  zilina,26
20324,1,67,1,zilinsky kraj  cadca,25
20329,1,43,1,zilinsky kraj  cadca,0
20330,0,64,1,zilinsky kraj  cadca,24
20331,1,66,0,zilinsky kraj  cadca,0
20334,1,90,1,zilinsky kraj  turzovka,17
20335,1,62,1,zilinsky kraj  cadca,25
20336,1,22,1,zilinsky kraj  zilina,19
20337,1,91,1,zahranicie  zahranicie - ostatne,22
20338,0,34,0,zilinsky kraj  bytca,25
20339,1,34,1,zilinsky kraj  bytca,28
20340,0,16,0,zilinsky kraj  zilina,19
20341,1,48,0,presovsky kraj  humenne,0
20342,0,78,0,zahranicie  zahranicie - francuzsko,16
20343,0,45,0,zilinsky kraj  zilina,18
20344,0,21,0,zilinsky kraj  kysucke nove mesto,0
20345,0,74,0,banskobystricky kraj  rimavska sobota,30
20348,1,71,1,zilinsky kraj  rajec,25
20349,1,76,1,zilinsky kraj  rajec,0
20350,1,83,1,zilinsky kraj  zilina,0
20351,0,22,0,zahranicie  zahranicie - nemecko,17
20354,0,59,1,zilinsky kraj  rajec,28
20355,0,67,1,zilinsky kraj  kysucke nove mesto,24
20356,1,88,1,zilinsky kraj  rajec,0
20357,1,64,1,trenciansky kraj  handlova,23
20358,1,72,1,zilinsky kraj  zilina,17
20359,0,12,0,zilinsky kraj  bytca,26
20360,1,12,1,zilinsky kraj  zilina,32
20361,0,28,1,zilinsky kraj  zilina,0
20363,0,33,1,zilinsky kraj  bytca,31
20365,1,62,0,zilinsky kraj  cadca,0
20366,1,12,0,zilinsky kraj  turzovka,21
20367,1,72,1,zilinsky kraj  martin,27
20368,1,71,0,zilinsky kraj  zilina,22
20371,0,71,1,zilinsky kraj  zilina,22
20375,1,69,1,trenciansky kraj  puchov,29
20376,1,47,0,zilinsky kraj  zilina,0
20377,0,59,0,zilinsky kraj  bytca,21
20380,1,57,0,trenciansky kraj  puchov,28
20382,1,62,1,zilinsky kraj  dolny kubin,23
20383,1,28,1,zilinsky kraj  zilina,29
20384,1,12,1,kosicky kraj  kosice - stare mesto,22
20385,0,47,1,zilinsky kraj  zilina,0
20388,1,19,0,zilinsky kraj  bytca,15
20389,1,71,1,zilinsky kraj  bytca,21
20390,1,12,1,presovsky kraj  poprad,26
20391,1,79,1,zilinsky kraj  liptovsky mikulas,21
20392,1,74,1,zilinsky kraj  namestovo,20
20393,1,76,1,bratislavsky kraj  bratislava - petrzalka,0
20394,1,34,1,zilinsky kraj  rajecke teplice,0
20395,0,33,1,zilinsky kraj  zilina,24
20396,1,67,1,zilinsky kraj  zilina,0
20398,0,22,0,zilinsky kraj  zilina,17
20400,1,60,1,zilinsky kraj  zilina,0
20401,1,69,0,zilinsky kraj  kysucke nove mesto,18
20402,0,62,0,zilinsky kraj  cadca,19
20403,1,41,0,zilinsky kraj  cadca,0
20404,0,31,0,zilinsky kraj  cadca,18
20405,1,55,0,zilinsky kraj  cadca,20
20406,0,33,0,zilinsky kraj  cadca,20
20407,1,79,1,zilinsky kraj  cadca,21
20409,0,17,0,zilinsky kraj  kysucke nove mesto,19
20410,1,62,1,zilinsky kraj  zilina,0
20411,1,29,0,zilinsky kraj  cadca,22
20412,1,74,0,zilinsky kraj  zilina,15
20413,1,69,0,zilinsky kraj  cadca,0
20415,0,14,0,zilinsky kraj  cadca,17
20416,1,71,0,zilinsky kraj  cadca,0
20417,1,59,1,zilinsky kraj  cadca,21
20419,1,74,0,zilinsky kraj  cadca,0
20420,0,19,0,zilinsky kraj  cadca,0
20421,1,33,0,zilinsky kraj  cadca,15
20422,0,57,0,zilinsky kraj  martin,0
20423,0,78,1,zilinsky kraj  cadca,0
20424,1,62,1,zilinsky kraj  cadca,21
20425,1,98,0,zilinsky kraj  zilina,0
20426,1,12,0,zilinsky kraj  zilina,27
20427,0,12,0,trenciansky kraj  povazska bystrica,23
20428,0,24,0,zilinsky kraj  zilina,0
20429,0,29,0,zilinsky kraj  zilina,0
20430,1,59,0,zilinsky kraj  liptovsky mikulas,25
20431,0,45,0,zilinsky kraj  zilina,17
20432,0,17,1,zilinsky kraj  bytca,0
20433,1,83,0,zilinsky kraj  zilina,0
20434,0,16,0,nitriansky kraj  nitra,31
20435,1,14,1,zilinsky kraj  zilina,0
20436,1,67,0,zahranicie  zahranicie - ostatne,26
20437,0,19,0,zilinsky kraj  zilina,17
20438,1,69,1,zilinsky kraj  rajec,23
20439,0,12,0,zilinsky kraj  martin,22
20441,0,14,0,zilinsky kraj  zilina,19
20442,0,64,1,zilinsky kraj  cadca,0
20443,0,57,0,zilinsky kraj  zilina,20
20444,0,12,0,zilinsky kraj  zilina,19
20445,0,16,1,zahranicie  zahranicie - ostatne,18
20446,1,36,0,zilinsky kraj  kysucke nove mesto,0
20447,0,34,0,zilinsky kraj  kysucke nove mesto,0
20448,1,72,1,zilinsky kraj  zilina,16
20449,1,55,1,zilinsky kraj  kysucke nove mesto,18
20450,1,48,0,zilinsky kraj  zilina,21
20451,0,62,1,zilinsky kraj  zilina,24
20452,1,12,0,presovsky kraj  vranov nad toplou,22
20453,1,12,0,zilinsky kraj  zilina,21
20454,1,14,0,zilinsky kraj  zilina,24
20455,1,71,1,zilinsky kraj  bytca,23
20456,0,14,0,zahranicie  zahranicie - ostatne,22
20457,1,12,1,zilinsky kraj  zilina,23
20458,1,76,1,zilinsky kraj  cadca,18
20459,0,16,1,zilinsky kraj  zilina,19
20460,1,45,1,zilinsky kraj  liptovsky mikulas,23
20462,0,12,1,banskobystricky kraj  banska stiavnica,0
20463,0,67,1,zilinsky kraj  zilina,19
20464,1,78,1,zilinsky kraj  kysucke nove mesto,17
20465,0,52,0,zilinsky kraj  rajecke teplice,23
20467,1,71,0,zilinsky kraj  cadca,18
20468,1,60,0,bratislavsky kraj  bratislava - podunaj. biskupice,0
20469,1,59,0,zilinsky kraj  cadca,20
20470,1,74,1,zilinsky kraj  zilina,0
20471,1,59,1,zilinsky kraj  zilina,26
20473,1,72,1,zilinsky kraj  dolny kubin,0
20474,1,71,1,zilinsky kraj  kysucke nove mesto,0
20477,1,14,0,zilinsky kraj  cadca,20
20478,1,81,0,zahranicie  zahranicie - usa,17
20479,1,66,1,zilinsky kraj  turcianske teplice,25
20480,0,69,1,zilinsky kraj  cadca,18
20481,0,66,1,bratislavsky kraj  bratislava - petrzalka,0
20482,1,66,1,zahranicie  zahranicie - nemecko,23
20483,0,47,1,bratislavsky kraj  bratislava - karlova ves,27
20484,1,45,1,bratislavsky kraj  bratislava - ostatne,32
20485,0,29,0,zilinsky kraj  zilina,0
20486,0,67,1,zahranicie  zahranicie - ostatne,0
20487,1,57,1,nitriansky kraj  nitra,0
20488,0,14,0,zahranicie  zahranicie - rakusko,0
20489,0,12,0,zilinsky kraj  namestovo,19
20490,1,50,1,zilinsky kraj  trstena,20
20491,1,66,0,zilinsky kraj  namestovo,0
20492,1,45,1,zilinsky kraj  namestovo,20
20493,1,14,0,zilinsky kraj  namestovo,18
20494,0,33,1,bratislavsky kraj  bratislava - ruzinov,21
20495,0,12,1,zilinsky kraj  zilina,0
20496,0,60,0,zilinsky kraj  dolny kubin,21
20497,0,69,1,trenciansky kraj  prievidza,19
20498,1,36,1,zahranicie  zahranicie - nemecko,24
20499,1,72,1,presovsky kraj  poprad,19
20500,1,12,0,zilinsky kraj  zilina,20
20501,0,12,0,zilinsky kraj  zilina,19
20502,0,12,0,zilinsky kraj  zilina,20
20503,0,83,1,zilinsky kraj  bytca,28
20505,1,60,0,zilinsky kraj  bytca,24
20507,1,59,0,zilinsky kraj  cadca,23
20508,1,67,0,zilinsky kraj  zilina,0
20509,1,55,0,zilinsky kraj  bytca,24
20510,1,41,0,zilinsky kraj  cadca,20
20511,1,50,1,zilinsky kraj  zilina,0
20512,0,78,0,zilinsky kraj  turzovka,19
20513,1,66,1,zilinsky kraj  bytca,23
20515,1,71,1,zilinsky kraj  bytca,0
20516,1,69,0,zilinsky kraj  zilina,22
20518,1,72,0,zilinsky kraj  zilina,23
20519,0,67,0,zilinsky kraj  zilina,20
20520,1,57,0,zilinsky kraj  turzovka,18
20521,1,69,0,zilinsky kraj  bytca,0
20523,1,67,1,zilinsky kraj  zilina,16
20524,1,59,1,banskobystricky kraj  banska bystrica,21
20527,0,12,0,zilinsky kraj  ruzomberok,0
20528,1,53,1,zilinsky kraj  martin,23
20530,1,78,0,nitriansky kraj  nitra,0
20531,1,72,0,zilinsky kraj  cadca,20
20532,1,71,0,zilinsky kraj  cadca,20
20533,1,14,0,zilinsky kraj  martin,20
20534,1,59,1,zilinsky kraj  zilina,27
20535,1,36,1,banskobystricky kraj  hrinova,0
20537,1,69,0,zilinsky kraj  zilina,19
20538,1,53,1,zilinsky kraj  zilina,30
20539,0,67,1,zilinsky kraj  zilina,21
20540,1,53,1,zilinsky kraj  zilina,26
20544,1,38,0,zilinsky kraj  zilina,0
20547,1,67,1,zilinsky kraj  cadca,0
20548,0,67,1,zilinsky kraj  zilina,0
20549,0,26,0,zahranicie  zahranicie - usa,0
20552,1,64,0,zilinsky kraj  cadca,21
20553,1,67,0,zilinsky kraj  zilina,19
20554,0,12,1,zilinsky kraj  zilina,23
20556,1,45,0,zilinsky kraj  kysucke nove mesto,18
20557,1,12,0,zilinsky kraj  zilina,22
20558,1,90,1,zilinsky kraj  zilina,17
20559,1,60,0,zilinsky kraj  zilina,22
20560,0,12,1,zilinsky kraj  martin,23
20561,0,22,0,banskobystricky kraj  zvolen,23
20562,1,59,1,presovsky kraj  lipany,22
20563,1,71,0,zilinsky kraj  zilina,23
20564,1,64,1,zilinsky kraj  zilina,27
20565,0,78,1,zilinsky kraj  kysucke nove mesto,17
20566,1,48,0,zilinsky kraj  martin,0
20567,1,50,1,zilinsky kraj  cadca,25
20568,1,16,1,trenciansky kraj  povazska bystrica,23
20569,0,66,1,zilinsky kraj  martin,24
20570,0,14,1,zilinsky kraj  liptovsky hradok,25
20571,0,16,1,presovsky kraj  poprad,29
20572,0,71,1,zilinsky kraj  martin,25
20573,0,50,1,trenciansky kraj  handlova,0
20574,1,53,1,nitriansky kraj  topolcany,25
20575,0,69,1,trenciansky kraj  stara tura,0
20576,1,12,1,zilinsky kraj  rajec,30
20577,0,62,0,zilinsky kraj  namestovo,18
20579,0,50,1,zahranicie  zahranicie - australia,19
20580,1,67,0,zilinsky kraj  namestovo,19
20582,1,62,1,zilinsky kraj  zilina,19
20583,1,53,1,zilinsky kraj  namestovo,0
20584,0,14,0,zilinsky kraj  cadca,28
20585,0,71,1,zilinsky kraj  zilina,18
20586,1,67,1,trenciansky kraj  prievidza,21
20587,1,78,1,zilinsky kraj  zilina,0
20588,0,66,1,zilinsky kraj  martin,21
20589,0,12,0,zahranicie  zahranicie - ostatne,0
20592,1,60,1,zilinsky kraj  zilina,19
20593,1,66,1,zilinsky kraj  cadca,22
20594,0,64,1,zilinsky kraj  turzovka,20
20595,1,59,0,zilinsky kraj  turzovka,0
20596,1,72,0,nitriansky kraj  levice,18
20597,0,21,0,zilinsky kraj  kysucke nove mesto,0
20598,1,22,0,zilinsky kraj  kysucke nove mesto,19
20599,1,64,1,trenciansky kraj  prievidza,0
20602,0,12,0,zahranicie  zahranicie - gb,32
20603,0,17,1,presovsky kraj  kezmarok,0
20604,1,81,1,zilinsky kraj  zilina,20
20605,1,67,0,zilinsky kraj  kysucke nove mesto,22
20606,1,69,1,zilinsky kraj  bytca,0
20608,0,12,0,kosicky kraj  secovce,0
20609,0,21,0,zilinsky kraj  cadca,19
20611,1,78,1,nitriansky kraj  topolcany,18
20612,0,74,0,zilinsky kraj  kysucke nove mesto,24
20613,1,57,0,presovsky kraj  sabinov,0
20614,1,59,0,zilinsky kraj  cadca,23
20615,1,12,1,zilinsky kraj  bytca,26
20616,0,67,0,zilinsky kraj  ruzomberok,21
20617,1,69,1,zilinsky kraj  bytca,27
20619,1,14,0,zilinsky kraj  zilina,0
20621,0,12,1,zilinsky kraj  bytca,0
20623,0,33,0,zilinsky kraj  zilina,28
20625,1,71,1,zilinsky kraj  bytca,24
20626,1,64,1,zilinsky kraj  zilina,20
20627,0,41,1,zilinsky kraj  zilina,23
20628,0,62,1,presovsky kraj  stara lubovna,24
20630,1,12,1,zilinsky kraj  zilina,29
20632,1,16,0,zilinsky kraj  zilina,22
20633,0,60,1,trenciansky kraj  trencin,31
20634,0,48,1,zilinsky kraj  cadca,0
20635,1,71,1,trenciansky kraj  puchov,27
20637,0,66,1,presovsky kraj  svit,27
20638,1,12,1,zilinsky kraj  zilina,21
20639,0,24,0,zilinsky kraj  zilina,20
20640,0,62,1,trenciansky kraj  banovce nad bebravou,24
20641,1,12,0,zilinsky kraj  vrutky,19
20642,1,57,1,zilinsky kraj  kysucke nove mesto,19
20643,1,71,1,zilinsky kraj  zilina,22
20644,1,71,1,zilinsky kraj  zilina,24
20645,0,67,0,zilinsky kraj  zilina,0
20647,1,91,0,zilinsky kraj  zilina,0
20648,1,78,0,zilinsky kraj  cadca,20
20649,1,71,0,zilinsky kraj  zilina,24
20650,1,71,0,zilinsky kraj  zilina,20
20652,0,69,1,bratislavsky kraj  bratislava - petrzalka,0
20653,1,14,0,zilinsky kraj  kysucke nove mesto,18
20654,0,62,1,zilinsky kraj  kysucke nove mesto,0
20655,1,67,0,zilinsky kraj  cadca,0
20656,1,67,1,banskobystricky kraj  zvolen,30
20657,1,64,1,bratislavsky kraj  bratislava - ruzinov,38
20658,0,38,0,zilinsky kraj  cadca,18
20659,0,50,0,zilinsky kraj  cadca,18
20661,1,12,0,zilinsky kraj  kysucke nove mesto,17
20662,1,76,0,trenciansky kraj  ilava,20
20664,1,24,0,zilinsky kraj  cadca,18
20665,0,40,0,presovsky kraj  poprad,0
20666,1,12,0,zilinsky kraj  zilina,21
20667,0,31,0,zilinsky kraj  zilina,23
20669,0,59,0,zilinsky kraj  cadca,18
20670,1,16,0,banskobystricky kraj  ziar nad hronom,0
20671,0,29,0,zilinsky kraj  kysucke nove mesto,0
20672,1,69,0,bratislavsky kraj  bratislava - petrzalka,30
20673,1,47,0,zilinsky kraj  cadca,22
20674,1,43,0,zilinsky kraj  kysucke nove mesto,14
20676,1,31,0,zilinsky kraj  kysucke nove mesto,16
20677,1,66,0,kosicky kraj  trebisov,21
20678,0,48,0,zilinsky kraj  kysucke nove mesto,20
20679,0,55,0,nitriansky kraj  sala,21
20680,1,59,0,ceska republika  cz - ostravsky kraj,23
20681,1,12,0,nitriansky kraj  topolcany,0
20682,0,12,0,trnavsky kraj  skalica,0
20683,0,72,1,zilinsky kraj  martin,31
20684,1,50,0,bratislavsky kraj  bratislava - nove mesto,27
20685,0,19,1,zilinsky kraj  cadca,26
20686,1,74,1,kosicky kraj  kosice - juh,25
20687,1,67,0,zilinsky kraj  zilina,23
20688,1,12,0,presovsky kraj  podolinec,28
20689,1,60,0,bratislavsky kraj  bratislava - okolie,23
20690,1,50,1,zilinsky kraj  zilina,25
20691,1,71,1,trenciansky kraj  prievidza,24
20692,1,12,0,zilinsky kraj  cadca,23
20693,0,62,1,presovsky kraj  poprad,35
20694,0,22,1,zilinsky kraj  zilina,0
20695,1,40,1,nitriansky kraj  komarno,28
20696,1,69,0,zilinsky kraj  zilina,24
20697,1,69,1,zilinsky kraj  zilina,24
